,$log(s_C)$,$log(δ_C)$,$log(p_0)$,est_$log(s_C)$,est_$log(δ_C)$,est_$log(p_0)$,ratio_$log(s_C)$,ratio_$log(δ_C)$,ratio_$log(p_0)$
502,-1.7423957586288452,-3.717218399047852,-6.125365734100342,-1.741376519203186,-3.7120351791381836,-3.1574230194091797,-0.0005851355217593642,-0.0013953543774224493,-0.6626822716272864
503,-1.5676016807556152,-5.3717803955078125,-6.671330451965332,-1.5959662199020386,-5.300285339355469,-2.7428345680236816,0.0179324738019622,-0.013398741636124234,-0.8888274085606734
504,-0.7333927154541015,-3.557445526123047,-7.413763046264648,-0.7353882789611816,-3.5499348640441895,-6.585178375244141,0.0027173074033017422,-0.002113483298283515,-0.1185167209637914
505,-0.8513814210891724,-5.668234348297119,-6.728366851806641,-0.8505408763885498,-5.656328201293945,-6.705618858337402,-0.0009877592769180032,-0.002102712813471903,-0.003386636803407801
506,-0.739227056503296,-5.977295398712158,-3.8348617553710938,-0.7723337411880493,-5.799075603485107,-3.5800838470458984,0.043811641775240426,-0.030269665051974086,-0.06874716492545492
507,-1.9808442592620847,-5.381304740905762,-7.091555595397949,-1.1443760395050049,-5.924271106719971,-1.6620841026306152,-0.5486636025865608,0.09612679782253873,-1.4508324250246458
508,-1.80879271030426,-5.26405143737793,-6.351852416992188,-1.2144957780838013,-5.704287528991699,-1.7297000885009766,-0.39833061865004227,0.08031712463640597,-1.3007984553409468
509,-1.2783012390136719,-5.213784217834473,-4.38779354095459,-1.289208173751831,-5.156469821929932,-4.7632951736450195,0.008496171654559213,-0.011053727182185577,0.08211320163507974
510,-1.7882400751113892,-5.940445423126221,-7.109312057495117,-1.174373984336853,-6.161456108093262,-1.4362406730651855,-0.4204967116033905,0.03652901317431827,-1.5993764258904999
511,-1.3048739433288574,-5.533843040466309,-4.5575103759765625,-1.3224684000015259,-5.4726409912109375,-5.245573997497559,0.01339354936737112,-0.011121204532367947,0.14060816869320358
512,-1.782660722732544,-4.505143165588378,-5.616868019104004,-1.3344500064849854,-4.83604621887207,-1.5506219863891602,-0.28958780946838036,0.07087782013891335,-1.2871180846056893
513,-1.228687763214111,-5.11440896987915,-6.981747627258301,-1.2276630401611328,-5.0987138748168945,-4.558797836303711,-0.0008343459012576615,-0.003073517797884858,-0.42624030545374864
514,-1.9313915967941284,-3.153034448623657,-3.4094891548156734,-1.8729534149169922,-3.146068811416626,-1.5015692710876465,-0.03072422645958174,-0.0022116291029779336,-0.8200517301335595
515,-1.1406917572021484,-4.392084121704102,-3.443906307220459,-1.1393475532531738,-4.398223876953125,-3.444406509399414,-0.0011791060781687706,0.0013969376837320163,0.00014523213249763547
516,-1.2248618602752683,-3.763773918151856,-4.529245376586913,-1.2215511798858643,-3.772813081741333,-4.947956085205078,-0.002706560467164448,0.0023987430713292633,0.0884192371456832
517,-0.8449722528457642,-3.926657915115357,-7.845950126647949,-0.8457857370376587,-3.924232006072998,-6.628596305847168,0.000962271666948822,-0.000617995958144858,-0.16860442802776382
518,-1.5574140548706055,-3.0262618064880367,-6.461897850036621,-1.5515596866607666,-3.0310566425323486,-4.092016696929932,-0.003766114233328704,0.0015831550169071486,-0.4568851310188722
519,-1.217886447906494,-5.505859375,-7.224390029907226,-1.2272377014160156,-5.454392433166504,-5.333776473999023,0.007648936029917433,-0.009391630963867463,-0.30340328651337656
520,-1.521543264389038,-5.849564075469971,-6.205585479736328,-1.5236819982528687,-5.8435444831848145,-3.1077284812927246,0.0014046476244090546,-0.001029596669991768,-0.6915577028694425
521,-1.9405592679977417,-3.2883665561676025,-6.560230731964111,-1.8328144550323486,-3.2706527709960938,-1.241424560546875,-0.05712347501938634,-0.005401364854769386,-1.664766215536019
522,-1.5559329986572263,-3.247795581817627,-7.045827865600586,-1.5529441833496094,-3.249800682067871,-4.173048973083496,-0.0019227624981284362,0.0006171821801352962,-0.5237887122903913
523,-1.5204973220825195,-4.349006652832031,-7.371463775634765,-1.5273772478103638,-4.324805736541748,-3.5424766540527344,0.0045145804102514715,-0.005580240384130782,-0.7327901968704521
524,-1.68959641456604,-4.774869441986084,-7.0602874755859375,-1.711031198501587,-4.726072311401367,-2.5591988563537598,0.012606536351651619,-0.01027215215675786,-1.014791506821069
525,-0.9574869871139526,-3.6166622638702393,-5.739107131958008,-0.9579308032989502,-3.6186940670013428,-5.771299362182617,0.0004634145043045832,0.0005616318233954428,0.005593601612218539
526,-1.83257257938385,-4.664013862609863,-6.588447093963623,-1.2544465065002441,-5.188408851623535,-1.732381820678711,-0.37902631612822396,0.10655064922254136,-1.335820438330208
527,-1.1817598342895508,-5.2606306076049805,-7.612587928771971,-1.1829001903533936,-5.241289138793945,-4.819682598114014,0.0009644990318784371,-0.003683420011992464,-0.4570951086663612
528,-1.0574055910110471,-4.463507175445557,-5.94976043701172,-1.0546257495880127,-4.474146366119385,-6.131455421447754,-0.002632388047310561,0.0023807581373796365,0.030081191718209326
529,-1.6017134189605713,-5.079944133758545,-7.473611831665038,-1.6214053630828857,-5.028963088989258,-2.7109198570251465,0.012219338146691116,-0.010086446707683551,-1.0140903859577535
530,-1.4949054718017578,-3.187100410461426,-7.724937915802003,-1.4911917448043823,-3.1913461685180664,-4.443746089935303,-0.002487346286935955,0.001331282979683717,-0.552956051295144
531,-1.7486284971237183,-3.8813831806182866,-3.383371353149414,-1.7516788244247437,-3.8705954551696777,-2.959036350250244,0.0017428915766365212,-0.0027832203671371144,-0.13400899615783032
532,-1.7263267040252683,-4.482722282409668,-6.0848116874694815,-1.7570191621780396,-4.429875373840332,-2.828317642211914,0.01762285667941305,-0.011859062859192172,-0.7661137167852419
533,-0.7729705572128295,-5.889240264892577,-4.44497537612915,-0.7684108018875122,-5.931216239929199,-4.477703094482422,-0.00591647044312736,0.0071022894026406816,0.007335883553716767
534,-1.2693703174591064,-5.112384796142577,-6.256028652191161,-1.2727965116500854,-5.084950923919678,-4.521388053894043,0.0026954928576809153,-0.005380609045810038,-0.3247265449156986
535,-0.9476555585861206,-4.972207069396973,-4.699585914611816,-0.9455468654632568,-4.974933624267578,-4.7013044357299805,-0.002227647681087164,0.0005482087813690834,0.0003656081654529541
536,-0.8660846948623657,-5.591410160064696,-4.764059066772461,-0.8659695386886597,-5.5883708000183105,-4.7739057540893555,-0.00013297063295724125,-0.0005437244490060067,0.0020647362409020997
537,-1.8745620250701904,-4.729979515075684,-3.769475936889648,-1.2181377410888672,-5.37108850479126,-1.823312759399414,-0.4310517946918941,0.12710971741447585,-0.7262809390057892
538,-1.3192799091339111,-5.236417770385742,-7.217413902282714,-1.3323307037353516,-5.182633399963379,-4.800473213195801,0.009843753017523004,-0.010324327482340674,-0.4077822043246477
539,-1.6745452880859375,-4.290696144104004,-3.700261116027832,-1.7033181190490723,-4.239638328552246,-3.3791136741638184,0.017036524819495066,-0.011971025392396042,-0.09078994053073901
540,-1.114180326461792,-5.051905632019042,-4.664077758789063,-1.117966890335083,-5.026948928833008,-4.873034477233887,0.003392757858439363,-0.004952299696590183,0.04382671795827567
541,-0.8007503747940062,-5.68680477142334,-5.8119893074035645,-0.8014413118362427,-5.668697357177734,-5.799321174621582,0.0008624899140767083,-0.0031891904713648145,-0.0021820341171588705
542,-1.998477339744568,-3.8654875755310054,-3.19986343383789,-1.6797353029251099,-3.8763396739959717,-1.0236644744873047,-0.1737493372543052,0.002803499799973312,-1.1397193206783132
543,-1.6926865577697752,-3.4415454864501958,-6.487918376922608,-1.6903469562530518,-3.442526340484619,-3.9538521766662598,-0.0013831384643463872,0.0002849633373152799,-0.49525139783191685
544,-0.9432531595230103,-3.02639365196228,-5.248743057250977,-0.943419337272644,-3.0272789001464844,-5.427712440490723,0.00017615961471411103,0.00029246649299079675,0.03352913323213722
545,-1.5787322521209717,-5.173905849456787,-6.96566915512085,-1.6036558151245117,-5.11826229095459,-2.7693333625793457,0.01566375442872783,-0.010812901594761583,-0.9223870486690221
546,-1.8176803588867188,-4.719511032104492,-4.792959690093993,-1.2466073036193848,-5.258615970611572,-1.773177146911621,-0.3771354558958009,0.10816266933066548,-0.9943751742234537
547,-1.4076844453811643,-5.159352779388428,-7.005877494812012,-1.4417080879211426,-5.061654090881348,-4.553965091705322,0.023882465687098137,-0.01911781596354675,-0.43075113667074744
548,-1.9347199201583865,-5.779182434082031,-4.947437286376953,-1.1656041145324707,-6.132951736450195,-1.4442920684814453,-0.5067230660389671,0.05941393183915085,-1.23125043908408
549,-1.2774105072021484,-4.370460510253905,-7.733602523803712,-1.2707769870758057,-4.388056755065918,-4.2459330558776855,-0.005206473327416048,0.004018093006693298,-0.5996132017512608
550,-1.575154423713684,-3.816309690475464,-6.846158027648926,-1.570643424987793,-3.8164801597595215,-3.219594955444336,-0.0028679540357157557,4.4667621520043864e-05,-0.7544320616412132
551,-0.7196658849716187,-5.300805568695068,-6.790542125701904,-0.7226299047470093,-5.273786544799805,-6.495701789855957,0.004110147126814933,-0.005110189102940506,-0.044390085094098405
552,-1.194736123085022,-4.971712112426758,-6.474184513092041,-1.186722755432129,-4.992918014526367,-4.5117950439453125,-0.006729822605198281,0.004256241093255621,-0.3611275672234741
553,-0.8767279386520386,-3.3287649154663086,-4.587878227233888,-0.8764781951904297,-3.331160306930542,-4.578647613525391,-0.000284899143891024,0.0007193448837744499,-0.002013983703073214
554,-0.8275444507598878,-4.284899711608888,-4.604207992553711,-0.8288068771362305,-4.277165412902832,-4.604243755340576,0.0015243464348802267,-0.0018066437704656049,7.767383235383334e-06
555,-1.116223096847534,-3.2096641063690186,-3.821256160736084,-1.1157152652740479,-3.2117247581481934,-3.7971487045288086,-0.0004550587873464028,0.0006418087717118409,-0.006328762279953015
556,-1.0667643547058103,-3.371295213699341,-6.617590427398682,-1.0656490325927734,-3.376903772354126,-6.196621894836426,-0.0010460656656762202,0.0016622390530465897,-0.06572703202239788
557,-0.7781516313552856,-4.267647743225098,-3.7995696067810054,-0.7798539400100708,-4.255992889404297,-3.782400608062744,0.002185241649309535,-0.0027347143284628048,-0.004528909393703094
558,-1.9950873851776123,-4.708308696746825,-4.048805236816406,-1.164250373840332,-5.530370712280273,-1.9389257431030273,-0.538610427496581,0.16092609406474548,-0.7362877553055105
559,-0.9615975618362426,-3.284695625305176,-4.58202600479126,-0.9624652862548828,-3.283693552017212,-4.528221607208252,0.0009019710331493643,-0.0003051199521483438,-0.011811978214327766
560,-1.090749979019165,-4.797270774841309,-4.058321952819824,-1.0884320735931396,-4.806889057159424,-4.067229270935059,-0.0021273177221545997,0.0020029415798764397,0.0021924227508669293
561,-0.9460400342941283,-5.232011795043944,-5.712880611419678,-0.944835901260376,-5.2343244552612305,-5.662621021270752,-0.0012736247512398228,0.00044192355368985464,-0.008836518829814198
562,-1.0930384397506712,-4.752326488494873,-6.463231086730957,-1.0877366065979004,-4.7722859382629395,-5.8339524269104,-0.004862348005428682,0.004191137253770006,-0.10243464401925233
563,-1.4146544933319092,-4.165159225463867,-4.596558570861816,-1.4117355346679688,-4.160533905029297,-3.612201690673828,-0.0020655038213322294,-0.0011110956980800886,-0.24099041367912696
564,-0.8248156309127807,-4.926860332489014,-5.9669036865234375,-0.8254767656326294,-4.915292739868164,-5.885515213012695,0.0008012334742644062,-0.00235062345853283,-0.013733863691631772
565,-1.0771162509918213,-5.5735344886779785,-7.502054214477539,-1.0747215747833252,-5.5948004722595215,-5.409687042236328,-0.0022257041570383496,0.003808268530173742,-0.32698563513381357
566,-1.6566414833068848,-3.048777818679809,-5.0134263038635245,-1.6491940021514893,-3.053218364715576,-3.7517590522766113,-0.004505665080696446,0.0014554407070003215,-0.289894763729762
567,-1.2365436553955078,-4.864809513092041,-7.3864827156066895,-1.2301764488220215,-4.8786420822143555,-4.342602252960205,-0.005162499550591001,0.0028393589848817844,-0.5311779038971973
568,-1.004960298538208,-5.603257656097412,-5.871978759765625,-1.0044242143630981,-5.605777263641357,-5.986750602722168,-0.0005335804913264075,0.00044956726505425784,0.019357120507360232
569,-1.616159439086914,-3.751798391342163,-4.152539253234863,-1.6129679679870605,-3.752002000808716,-3.2747135162353516,-0.001976677743974814,5.426835895466152e-05,-0.23748962607461777
570,-0.720869779586792,-5.0438337326049805,-7.412406921386719,-0.7233583927154541,-5.025341987609863,-7.242177963256836,0.0034462914371539964,-0.0036729452931493363,-0.02323322245161411
571,-0.9844889640808104,-5.485553741455078,-4.660143852233888,-0.9793860912322998,-5.502538681030273,-4.718894958496094,-0.005196750494698815,0.0030915198835105577,0.012528335985463143
572,-1.7992749214172363,-5.77455472946167,-4.871161937713623,-1.1629530191421509,-6.0767011642456055,-1.4685578346252441,-0.4364212858587477,0.05100082675093505,-1.1990516451917805
573,-0.8459826707839965,-5.008347511291504,-5.80380916595459,-0.846237301826477,-5.002106666564941,-5.745622634887695,0.00030094319713000093,-0.0012468656115338626,-0.010076170736739028
574,-1.5975908041000366,-4.825207710266112,-4.008416652679443,-1.6263446807861328,-4.761712074279785,-2.9151082038879395,0.017838222432825082,-0.013246499579476692,-0.3184893748382804
575,-1.2261219024658203,-5.160737991333008,-3.212631702423096,-1.3014967441558838,-4.926918983459473,-3.961946487426758,0.059658680220478294,-0.046365750797867956,0.20964499548630638
576,-1.4062443971633911,-3.249829769134521,-4.168137073516846,-1.4035186767578125,-3.254145383834839,-4.670017719268799,-0.0019401787189187677,0.0013270700555199546,0.11369367491912086
577,-0.8434995412826538,-3.603218078613281,-6.762925148010254,-0.8443089723587036,-3.602046489715576,-6.40960693359375,0.0009591504386452864,-0.0003252035777228511,-0.05365756242360765
578,-0.825504183769226,-4.326937675476073,-3.229456901550293,-0.8322782516479492,-4.299969673156738,-3.1873936653137207,0.008172490475306356,-0.006252087584705779,-0.013110431135718647
579,-1.4860658645629883,-5.132349967956543,-5.749737739562988,-1.5333095788955688,-5.0021443367004395,-3.495187759399414,0.03129625397532675,-0.025696949879950227,-0.4977671467266838
580,-1.4836256504058836,-5.0279412269592285,-5.319164276123047,-1.5250568389892578,-4.911661148071289,-3.6588258743286133,0.027542825049064405,-0.02339839755863574,-0.3741739034767775
581,-1.7522075176239011,-3.0235581398010254,-3.5326590538024902,-1.7451480627059937,-3.0277841091156006,-3.923248291015625,-0.004037029889266257,0.0013967050045228851,0.10486909592301208
582,-1.1495025157928467,-5.581161975860596,-6.523616790771484,-1.1519644260406494,-5.545076370239258,-5.516808032989502,0.0021394278076278172,-0.006486600597051196,-0.16762950650591182
583,-1.7374379634857176,-3.7592036724090576,-7.180755138397217,-1.7386127710342407,-3.7532317638397217,-3.1310486793518066,0.0006759438702013322,-0.0015898731850530051,-0.8300365602439107
584,-0.8638367652893065,-5.131572246551514,-3.726992607116699,-0.8588229417800903,-5.1571784019470215,-3.749551296234131,-0.005821042480093568,0.004977515567777102,0.0060345415920858405
585,-1.3900551795959473,-4.344232559204102,-7.916668891906737,-1.38956880569458,-4.331603050231934,-3.8163275718688965,-0.00034995661924405757,-0.0029114239738438252,-0.7296819313088826
586,-1.7529174089431763,-4.789237022399902,-4.059673309326172,-1.2593181133270264,-5.267430782318115,-1.7847967147827148,-0.33071109613314065,0.09517161286720256,-0.8217979812225036
587,-1.9360725879669187,-4.0900373458862305,-4.013765335083008,-1.5131986141204834,-4.192546844482422,-1.1314749717712402,-0.24643578401986738,0.024754287016950694,-1.266207720717608
588,-0.7540603876113892,-3.038154602050781,-3.138819694519043,-0.755255937576294,-3.036329984664917,-3.1349449157714844,0.0015842275008892276,-0.0006007480683148566,-0.0012352325855136477
589,-0.9565855264663696,-3.4017522335052486,-7.766092777252196,-0.9577056169509888,-3.4014081954956055,-6.248191833496094,0.0011702406045157939,-0.00010114064294880139,-0.21747506258208088
590,-1.350703716278076,-5.952018737792969,-5.8134751319885245,-1.4022588729858398,-5.759640216827393,-6.045961380004883,0.037458689111102464,-0.032855435275945484,0.039211987157581465
591,-1.5452396869659424,-5.111393928527832,-4.397890090942383,-1.580933690071106,-5.022795677185059,-2.9464216232299805,0.0228365800717848,-0.01748546497059236,-0.4005334761434561
592,-1.8950626850128172,-5.3306541442871085,-4.856483459472656,-1.1730172634124756,-5.873758316040039,-1.752889633178711,-0.4796726302699945,0.09702072782479403,-1.0190489628694848
593,-1.9096546173095703,-4.238512039184569,-6.0519771575927725,-1.3486357927322388,-4.556678771972656,-1.3968849182128906,-0.347828839448552,0.07238174518107221,-1.4661403224809846
594,-1.5144147872924805,-3.450958728790283,-7.860914230346679,-1.5078916549682617,-3.4553170204162598,-3.945577621459961,-0.004316665154877524,0.001262125163486484,-0.6893075517698959
595,-1.0581376552581787,-3.368338108062744,-3.420511722564697,-1.0569223165512085,-3.3730597496032715,-3.418026924133301,-0.0011492240001972852,0.0014007902848309564,-0.0007267045399962515
596,-1.8877956867218015,-4.36912202835083,-4.056697845458984,-1.3061022758483887,-4.773700714111328,-1.5233964920043945,-0.36836250501255224,0.08855975507109409,-0.9794269279045593
597,-1.5839567184448242,-4.98292112350464,-6.645830154418944,-1.6110115051269531,-4.9137420654296875,-2.7921247482299805,0.0169362769703472,-0.01398050707210756,-0.8671867490447852
598,-1.7004019021987915,-5.416109085083008,-4.6240291595458975,-1.2217767238616943,-5.748789310455322,-1.7656588554382324,-0.3305585058213651,0.05961160126546188,-0.9627425275500489
599,-1.8132947683334353,-5.137356758117676,-6.350535869598389,-1.1900460720062256,-5.704229831695557,-1.8628153800964355,-0.4211534821647945,0.10466927757244968,-1.2264502097251855
600,-0.9586734771728516,-3.903080463409424,-5.9680657386779785,-0.9582773447036743,-3.904893159866333,-6.1517462730407715,-0.0004132943529851991,0.0004643193168769967,0.03031311031422695
601,-1.338348150253296,-3.9773347377777095,-3.5708436965942383,-1.3362433910369873,-3.9851765632629395,-3.8683085441589355,-0.0015738924006128104,0.0019696871311217852,0.08001544535821785
602,-1.83150315284729,-4.239330291748047,-5.82495641708374,-1.5110292434692383,-4.338884353637695,-1.2518000602722168,-0.1923459878693834,0.023211946983553118,-1.5375689537211612
603,-1.6094698905944824,-4.860045909881592,-5.9936180114746085,-1.6386748552322388,-4.791404724121094,-2.8388752937316895,0.017983035835746366,-0.014224254094809454,-0.7472872879797584
604,-0.9095711708068848,-5.057392597198486,-4.855090141296387,-0.9073531627655029,-5.065328598022461,-4.881860256195068,-0.002441498638306691,0.001567958318086396,0.005498679002438036
605,-0.8446172475814819,-3.862936019897461,-5.566929817199707,-0.8456927537918091,-3.8579516410827637,-5.468832015991211,0.0012725551580391465,-0.0012911415697238367,-0.01777863396698152
606,-0.9758073091506958,-3.44110107421875,-6.771724700927734,-0.9765996932983398,-3.4430477619171143,-6.262907981872559,0.0008116998045547973,0.0005655565550917781,-0.07811119979899069
607,-0.7529919147491454,-5.047574996948241,-7.976182460784912,-0.7558072805404663,-5.013279438018799,-7.407237529754639,0.0037319334045946887,-0.006817649930263657,-0.07400234182706723
608,-1.9615360498428345,-3.481874465942383,-4.538910388946533,-1.7847797870635986,-3.4731078147888184,-1.1391935348510742,-0.0944328261809494,-0.002520971425259092,-1.3823663943197493
609,-1.6873648166656494,-4.777668952941895,-5.088968276977539,-1.7142837047576904,-4.719575881958008,-2.5997538566589355,0.015827296594218304,-0.012233820763861427,-0.6716583439115597
610,-0.8142601251602173,-4.79605770111084,-5.802414894104004,-0.8171334266662598,-4.7728142738342285,-5.760473251342773,0.0035225154271894643,-0.004858142747134979,-0.00725455892641052
611,-1.006055235862732,-3.4783811569213867,-7.033345699310304,-1.0057768821716309,-3.4824795722961426,-6.379024505615234,-0.00027671662101626715,0.0011775600770580984,-0.09764732314804846
612,-0.9667789936065674,-5.341250419616699,-4.124007225036621,-0.9638639688491821,-5.350008010864258,-4.122112274169922,-0.0030197473372522115,0.0016382717269883443,-0.000459598214708756
613,-0.8707945346832275,-3.504111766815185,-3.5532665252685542,-0.8710851669311523,-3.5070486068725586,-3.553431987762451,0.0003336995664539051,0.000837761532359931,4.656522114277927e-05
614,-1.225846290588379,-3.069361686706543,-3.2023096084594727,-1.2250428199768066,-3.071230411529541,-3.214357852935791,-0.0006556564610712336,0.00060864647929432,0.003755300927711357
615,-1.8232730627059937,-3.539938449859619,-3.256814002990722,-1.8278838396072388,-3.5328259468078613,-3.2603702545166016,0.002525653909481639,-0.0020112377708102077,0.0010913461207580758
616,-1.8783168792724607,-3.6717209815979,-5.3641138076782235,-1.7802594900131226,-3.658344030380249,-1.3509869575500488,-0.05361696427409242,-0.00364989015679859,-1.3788957771281263
617,-1.1725423336029053,-4.9561548233032235,-3.130612373352051,-1.249375581741333,-4.7024359703063965,-3.18034029006958,0.06346956579352993,-0.05254953684391304,0.015759568668676584
618,-0.7035398483276367,-4.182804107666016,-6.133803367614745,-0.70530104637146,-4.174038887023926,-6.034340858459473,0.0025002098787656876,-0.002097735678876542,-0.016348380257881462
619,-1.740181803703308,-4.083559989929199,-3.7413082122802734,-1.7631608247756958,-4.0454206466674805,-3.1350302696228027,0.013118528821050052,-0.00938361765663018,-0.17679651022380447
620,-1.7586573362350464,-3.956629753112793,-6.655667781829834,-1.771224021911621,-3.935178756713867,-2.977717876434326,0.00712020461478729,-0.005436282241497675,-0.8043115958321122
621,-1.1792272329330444,-5.932198524475098,-5.771881103515625,-1.1880333423614502,-5.881953239440918,-5.883792877197266,0.007439949907117627,-0.008506000089318103,0.019203559236492695
622,-1.3531681299209595,-5.099912643432617,-4.437157154083252,-1.368159532546997,-5.04694128036499,-4.548667907714844,0.011017823752773727,-0.010441038116553867,0.02482053179779471
623,-1.4454476833343504,-3.359267711639404,-7.761152267456055,-1.4428181648254395,-3.363203287124634,-4.741459846496582,-0.0018208290882104708,0.001170871822451413,-0.4927857384636517
624,-0.8201286792755128,-3.684042692184448,-7.425770759582519,-0.8215458393096924,-3.680717945098877,-6.536097049713135,0.0017264815530136136,-0.0009028799373597243,-0.12761627937088668
625,-1.041267156600952,-5.080441474914551,-7.427811622619631,-1.0375680923461914,-5.111228942871094,-6.240810394287109,-0.003558789144720419,0.00604171060198129,-0.17412123789637501
626,-1.6109163761138916,-4.328961372375488,-6.76575231552124,-1.6270623207092285,-4.2874860763549805,-3.506519317626953,0.009972936778868523,-0.009627080440443688,-0.6572495643938111
627,-1.1341772079467771,-5.882760524749756,-7.473578453063965,-1.142091989517212,-5.809454917907715,-5.996659278869629,0.006954198103081606,-0.01253938019235959,-0.22017140037869667
628,-1.6422663927078247,-4.138450145721436,-7.741169452667235,-1.6530894041061401,-4.110416889190674,-3.243420124053955,0.006568668745365656,-0.00679690055253987,-0.8699244013636132
629,-1.84722113609314,-5.2156944274902335,-7.085997581481934,-1.1910457611083984,-5.727872848510742,-1.7801275253295898,-0.43885070916564384,0.09367199195553137,-1.3814356599525555
630,-0.8846219778060913,-5.367921829223633,-3.845480442047119,-0.8724507093429565,-5.452402114868164,-3.9225683212280273,-0.013854251143108452,0.015615429394717977,0.019848075680107484
631,-1.9885556697845457,-4.874467849731444,-6.799895763397217,-1.1685101985931396,-5.641359329223633,-1.906386375427246,-0.531678978247626,0.14611411282803102,-1.2716977831300278
632,-0.9797912836074829,-4.022211074829102,-6.042497634887695,-0.979068398475647,-4.0273590087890625,-6.360016345977783,-0.0007380673268876105,0.0012790582871669933,0.05121350528847284
633,-1.8858680725097656,-5.25580644607544,-5.028836727142334,-1.1840229034423828,-5.775757789611816,-1.7465505599975586,-0.4654703504170082,0.09433601160367314,-1.0575459562240495
634,-1.330397129058838,-4.599647045135497,-6.063957214355469,-1.3270437717437744,-4.600420951843262,-4.074021339416504,-0.002523750645919196,0.00016823934558831755,-0.3977320368921026
635,-1.4788243770599363,-4.356451988220215,-7.02814245223999,-1.4804821014404297,-4.342437744140625,-3.6417484283447266,0.0011203466527927991,-0.003222079284870169,-0.6574585355815752
636,-1.9634060859680171,-5.80375862121582,-5.548775672912598,-1.1746702194213867,-6.168575763702393,-1.425952434539795,-0.513693320099861,0.06096223300124965,-1.3587373383744037
637,-1.353273868560791,-5.066538333892822,-3.107189655303955,-1.3975507020950317,-4.953973770141602,-4.328581809997559,0.03219446146482504,-0.022467773656007748,0.3315212919633132
638,-1.011737585067749,-4.176917552947998,-4.589835643768311,-1.0100529193878174,-4.1836018562316895,-4.617525100708008,-0.00166650903356614,0.0015990166114761726,0.006014653098253045
639,-1.9813903570175169,-5.876063823699951,-5.462681293487549,-1.2003624439239502,-6.21896505355835,-1.376357078552246,-0.5011752509995406,0.05671638279122535,-1.3784995380026919
640,-1.9491150379180908,-5.818877220153809,-7.476624488830566,-1.1729694604873657,-6.164189338684082,-1.431053638458252,-0.5078369089142045,0.0576493082064453,-1.6533704355148482
641,-0.712236762046814,-5.09242057800293,-3.970239162445068,-0.7090446949005127,-5.109193801879883,-3.9944381713867188,-0.00449182320328152,0.0032883499349753514,0.006076601069912466
642,-1.8004194498062132,-5.328486919403076,-5.914395332336426,-1.189864158630371,-5.81464958190918,-1.798050880432129,-0.41418051722940435,0.0873132052509855,-1.1906860320588268
643,-0.862397789955139,-4.647846221923828,-7.325648784637451,-0.8632264137268066,-4.646947860717773,-6.958868026733398,0.0009603757684757061,-0.00019330416593735182,-0.0513649009806096
644,-1.5684040784835815,-5.211636066436768,-7.3547654151916495,-1.597884178161621,-5.146661758422852,-2.8314075469970703,0.01862177362628723,-0.012545528484319104,-0.9545745045017905
645,-1.4090378284454343,-3.093775987625122,-4.459307670593262,-1.4077454805374146,-3.096015453338623,-5.272156715393066,-0.0009176055499748135,0.0007235997634412471,0.16744599956968745
646,-1.6144440174102783,-3.399172306060791,-6.025274753570557,-1.6124944686889648,-3.399139404296875,-4.170742034912109,-0.0012082963260089264,-9.679392566327666e-06,-0.36786911458705884
647,-1.966113328933716,-4.911434173583984,-3.345512866973877,-1.1712820529937744,-5.6517333984375,-1.8963103294372559,-0.5179597438061132,0.14039630275426676,-0.5677099389844754
648,-1.6948121786117551,-5.6085309982299805,-4.295581340789794,-1.5330233573913574,-5.9510393142700195,-2.858776092529297,-0.10033008944683965,0.059277047874057354,-0.40719330563208894
649,-1.4395513534545898,-4.3966970443725595,-3.65384578704834,-1.4424877166748047,-4.376587390899658,-3.754443645477295,0.0020376991184355457,-0.004584301088071122,0.02715985739198061
650,-1.6756527423858643,-3.0475916862487793,-3.880359649658203,-1.667451024055481,-3.052454948425293,-3.6523189544677734,-0.004906658816642247,0.0015945003368484242,-0.060565546701395176
651,-1.7247134447097778,-5.094586372375488,-3.7048993110656734,-1.2360036373138428,-5.584887504577637,-1.85300874710083,-0.3331776158334865,0.09188580956495258,-0.6928454140784548
652,-1.274237036705017,-4.642350196838378,-3.520266056060791,-1.2858614921569824,-4.603532791137695,-3.8570165634155273,0.009081318715050876,-0.00839673913677379,0.09135740273291111
653,-1.1279709339141843,-4.581246376037598,-4.968975067138672,-1.1230642795562744,-4.604837417602539,-5.106685161590576,-0.004359471677258957,0.005136267850000898,0.027336902433467803
654,-0.9151996374130248,-4.611370086669922,-6.934382438659668,-0.9145617485046387,-4.608697891235352,-6.9622907638549805,-0.0006972372891213048,-0.0005796476806448018,0.004016553071129174
655,-1.9639561176300049,-3.788876056671143,-6.250319480895996,-1.7310768365859985,-3.7771084308624268,-1.0590720176696777,-0.12621720255471344,-0.0031106686293072205,-1.7752395097244296
656,-1.5290073156356812,-4.73907470703125,-6.454848289489745,-1.5553085803985596,-4.668465614318848,-3.6375656127929688,0.017055258406115572,-0.015011451716007552,-0.5735168510161274
657,-0.9644757509231568,-3.729535341262817,-5.267080307006836,-0.9641683101654053,-3.732935905456543,-5.258971214294434,-0.00031881544817777524,0.0009113775629217035,-0.0015407666018383095
658,-0.8494137525558471,-4.794436454772949,-5.777344226837158,-0.8499065637588501,-4.7844367027282715,-5.726767063140869,0.0005800097981379142,-0.0020878772508746584,-0.008792941634326543
